Entity,Code,Year,No data on legal status,Homosexuality is illegal,Homosexuality is legal
South America,OWID_SAM,1760,2,10,0
South America,OWID_SAM,1761,2,10,0
South America,OWID_SAM,1762,2,10,0
South America,OWID_SAM,1763,2,10,0
South America,OWID_SAM,1764,2,10,0
South America,OWID_SAM,1765,2,10,0
South America,OWID_SAM,1766,2,10,0
South America,OWID_SAM,1767,2,10,0
South America,OWID_SAM,1768,2,10,0
South America,OWID_SAM,1769,2,10,0
South America,OWID_SAM,1770,2,10,0
South America,OWID_SAM,1771,2,10,0
South America,OWID_SAM,1772,2,10,0
South America,OWID_SAM,1773,2,10,0
South America,OWID_SAM,1774,2,10,0
South America,OWID_SAM,1775,2,10,0
South America,OWID_SAM,1776,2,10,0
South America,OWID_SAM,1777,2,10,0
South America,OWID_SAM,1778,2,10,0
South America,OWID_SAM,1779,2,10,0
South America,OWID_SAM,1780,2,10,0
South America,OWID_SAM,1781,2,10,0
South America,OWID_SAM,1782,2,10,0
South America,OWID_SAM,1783,2,10,0
South America,OWID_SAM,1784,2,10,0
South America,OWID_SAM,1785,2,10,0
South America,OWID_SAM,1786,2,10,0
South America,OWID_SAM,1787,2,10,0
South America,OWID_SAM,1788,2,10,0
South America,OWID_SAM,1789,2,10,0
South America,OWID_SAM,1790,2,10,0
South America,OWID_SAM,1791,2,10,0
South America,OWID_SAM,1792,2,10,0
South America,OWID_SAM,1793,2,10,0
South America,OWID_SAM,1794,2,10,0
South America,OWID_SAM,1795,2,10,0
South America,OWID_SAM,1796,2,10,0
South America,OWID_SAM,1797,2,10,0
South America,OWID_SAM,1798,2,10,0
South America,OWID_SAM,1799,2,10,0
South America,OWID_SAM,1800,2,10,0
South America,OWID_SAM,1801,2,10,0
South America,OWID_SAM,1802,2,10,0
South America,OWID_SAM,1803,2,10,0
South America,OWID_SAM,1804,2,10,0
South America,OWID_SAM,1805,2,10,0
South America,OWID_SAM,1806,2,10,0
South America,OWID_SAM,1807,2,10,0
South America,OWID_SAM,1808,2,10,0
South America,OWID_SAM,1809,2,10,0
South America,OWID_SAM,1810,2,10,0
South America,OWID_SAM,1811,2,10,0
South America,OWID_SAM,1812,2,10,0
South America,OWID_SAM,1813,2,10,0
South America,OWID_SAM,1814,2,10,0
South America,OWID_SAM,1815,2,10,0
South America,OWID_SAM,1816,2,10,0
South America,OWID_SAM,1817,2,10,0
South America,OWID_SAM,1818,2,10,0
South America,OWID_SAM,1819,2,10,0
South America,OWID_SAM,1820,2,10,0
South America,OWID_SAM,1821,2,10,0
South America,OWID_SAM,1822,2,10,0
South America,OWID_SAM,1823,2,10,0
South America,OWID_SAM,1824,2,10,0
South America,OWID_SAM,1825,2,10,0
South America,OWID_SAM,1826,2,10,0
South America,OWID_SAM,1827,2,10,0
South America,OWID_SAM,1828,2,10,0
South America,OWID_SAM,1829,2,10,0
South America,OWID_SAM,1830,2,10,0
South America,OWID_SAM,1831,2,9,1
South America,OWID_SAM,1832,2,8,2
South America,OWID_SAM,1833,2,8,2
South America,OWID_SAM,1834,2,8,2
South America,OWID_SAM,1835,2,8,2
South America,OWID_SAM,1836,2,7,3
South America,OWID_SAM,1837,2,6,4
South America,OWID_SAM,1838,2,6,4
South America,OWID_SAM,1839,2,6,4
South America,OWID_SAM,1840,2,6,4
South America,OWID_SAM,1841,2,6,4
South America,OWID_SAM,1842,2,6,4
South America,OWID_SAM,1843,2,6,4
South America,OWID_SAM,1844,2,6,4
South America,OWID_SAM,1845,2,6,4
South America,OWID_SAM,1846,2,6,4
South America,OWID_SAM,1847,2,6,4
South America,OWID_SAM,1848,2,6,4
South America,OWID_SAM,1849,2,6,4
South America,OWID_SAM,1850,2,6,4
South America,OWID_SAM,1851,2,6,4
South America,OWID_SAM,1852,2,6,4
South America,OWID_SAM,1853,2,6,4
South America,OWID_SAM,1854,2,6,4
South America,OWID_SAM,1855,2,6,4
South America,OWID_SAM,1856,2,6,4
South America,OWID_SAM,1857,2,6,4
South America,OWID_SAM,1858,2,6,4
South America,OWID_SAM,1859,2,6,4
South America,OWID_SAM,1860,2,6,4
South America,OWID_SAM,1861,2,6,4
South America,OWID_SAM,1862,2,6,4
South America,OWID_SAM,1863,2,7,3
South America,OWID_SAM,1864,2,7,3
South America,OWID_SAM,1865,2,7,3
South America,OWID_SAM,1866,2,7,3
South America,OWID_SAM,1867,2,7,3
South America,OWID_SAM,1868,2,7,3
South America,OWID_SAM,1869,1,7,4
South America,OWID_SAM,1870,1,7,4
South America,OWID_SAM,1871,1,7,4
South America,OWID_SAM,1872,1,7,4
South America,OWID_SAM,1873,1,7,4
South America,OWID_SAM,1874,1,7,4
South America,OWID_SAM,1875,1,7,4
South America,OWID_SAM,1876,1,7,4
South America,OWID_SAM,1877,1,7,4
South America,OWID_SAM,1878,1,7,4
South America,OWID_SAM,1879,1,7,4
South America,OWID_SAM,1880,1,6,5
South America,OWID_SAM,1881,1,6,5
South America,OWID_SAM,1882,1,6,5
South America,OWID_SAM,1883,1,6,5
South America,OWID_SAM,1884,1,6,5
South America,OWID_SAM,1885,1,6,5
South America,OWID_SAM,1886,1,6,5
South America,OWID_SAM,1887,1,5,6
South America,OWID_SAM,1888,1,5,6
South America,OWID_SAM,1889,1,5,6
South America,OWID_SAM,1890,1,5,6
South America,OWID_SAM,1891,1,5,6
South America,OWID_SAM,1892,1,5,6
South America,OWID_SAM,1893,0,6,6
South America,OWID_SAM,1894,0,6,6
South America,OWID_SAM,1895,0,6,6
South America,OWID_SAM,1896,0,6,6
South America,OWID_SAM,1897,0,6,6
South America,OWID_SAM,1898,0,6,6
South America,OWID_SAM,1899,0,6,6
South America,OWID_SAM,1900,0,6,6
South America,OWID_SAM,1901,0,6,6
South America,OWID_SAM,1902,0,6,6
South America,OWID_SAM,1903,0,6,6
South America,OWID_SAM,1904,0,6,6
South America,OWID_SAM,1905,0,6,6
South America,OWID_SAM,1906,0,6,6
South America,OWID_SAM,1907,0,6,6
South America,OWID_SAM,1908,0,6,6
South America,OWID_SAM,1909,0,6,6
South America,OWID_SAM,1910,0,6,6
South America,OWID_SAM,1911,0,6,6
South America,OWID_SAM,1912,0,6,6
South America,OWID_SAM,1913,0,6,6
South America,OWID_SAM,1914,0,6,6
South America,OWID_SAM,1915,0,6,6
South America,OWID_SAM,1916,0,6,6
South America,OWID_SAM,1917,0,6,6
South America,OWID_SAM,1918,0,6,6
South America,OWID_SAM,1919,0,6,6
South America,OWID_SAM,1920,0,6,6
South America,OWID_SAM,1921,0,6,6
South America,OWID_SAM,1922,0,6,6
South America,OWID_SAM,1923,0,6,6
South America,OWID_SAM,1924,0,5,7
South America,OWID_SAM,1925,0,5,7
South America,OWID_SAM,1926,0,5,7
South America,OWID_SAM,1927,0,5,7
South America,OWID_SAM,1928,0,5,7
South America,OWID_SAM,1929,0,5,7
South America,OWID_SAM,1930,0,5,7
South America,OWID_SAM,1931,0,5,7
South America,OWID_SAM,1932,0,5,7
South America,OWID_SAM,1933,0,5,7
South America,OWID_SAM,1934,0,4,8
South America,OWID_SAM,1935,0,4,8
South America,OWID_SAM,1936,0,4,8
South America,OWID_SAM,1937,0,4,8
South America,OWID_SAM,1938,0,4,8
South America,OWID_SAM,1939,0,4,8
South America,OWID_SAM,1940,0,4,8
South America,OWID_SAM,1941,0,4,8
South America,OWID_SAM,1942,0,4,8
South America,OWID_SAM,1943,0,4,8
South America,OWID_SAM,1944,0,4,8
South America,OWID_SAM,1945,0,4,8
South America,OWID_SAM,1946,0,4,8
South America,OWID_SAM,1947,0,4,8
South America,OWID_SAM,1948,0,4,8
South America,OWID_SAM,1949,0,4,8
South America,OWID_SAM,1950,0,4,8
South America,OWID_SAM,1951,0,4,8
South America,OWID_SAM,1952,0,4,8
South America,OWID_SAM,1953,0,4,8
South America,OWID_SAM,1954,0,4,8
South America,OWID_SAM,1955,0,4,8
South America,OWID_SAM,1956,0,4,8
South America,OWID_SAM,1957,0,4,8
South America,OWID_SAM,1958,0,4,8
South America,OWID_SAM,1959,0,4,8
South America,OWID_SAM,1960,0,4,8
South America,OWID_SAM,1961,0,4,8
South America,OWID_SAM,1962,0,4,8
South America,OWID_SAM,1963,0,4,8
South America,OWID_SAM,1964,0,4,8
South America,OWID_SAM,1965,0,4,8
South America,OWID_SAM,1966,0,4,8
South America,OWID_SAM,1967,0,4,8
South America,OWID_SAM,1968,0,4,8
South America,OWID_SAM,1969,0,4,8
South America,OWID_SAM,1970,0,4,8
South America,OWID_SAM,1971,0,4,8
South America,OWID_SAM,1972,0,4,8
South America,OWID_SAM,1973,0,4,8
South America,OWID_SAM,1974,0,4,8
South America,OWID_SAM,1975,0,4,8
South America,OWID_SAM,1976,0,4,8
South America,OWID_SAM,1977,0,4,8
South America,OWID_SAM,1978,0,4,8
South America,OWID_SAM,1979,0,4,8
South America,OWID_SAM,1980,0,4,8
South America,OWID_SAM,1981,0,3,9
South America,OWID_SAM,1982,0,3,9
South America,OWID_SAM,1983,0,3,9
South America,OWID_SAM,1984,0,3,9
South America,OWID_SAM,1985,0,3,9
South America,OWID_SAM,1986,0,3,9
South America,OWID_SAM,1987,0,3,9
South America,OWID_SAM,1988,0,3,9
South America,OWID_SAM,1989,0,3,9
South America,OWID_SAM,1990,0,3,9
South America,OWID_SAM,1991,0,3,9
South America,OWID_SAM,1992,0,3,9
South America,OWID_SAM,1993,0,3,9
South America,OWID_SAM,1994,0,3,9
South America,OWID_SAM,1995,0,3,9
South America,OWID_SAM,1996,0,3,9
South America,OWID_SAM,1997,0,2,10
South America,OWID_SAM,1998,0,2,10
South America,OWID_SAM,1999,0,1,11
South America,OWID_SAM,2000,0,1,11
South America,OWID_SAM,2001,0,1,11
South America,OWID_SAM,2002,0,1,11
South America,OWID_SAM,2003,0,1,11
South America,OWID_SAM,2004,0,1,11
South America,OWID_SAM,2005,0,1,11
South America,OWID_SAM,2006,0,1,11
South America,OWID_SAM,2007,0,1,11
South America,OWID_SAM,2008,0,1,11
South America,OWID_SAM,2009,0,1,11
South America,OWID_SAM,2010,0,1,11
South America,OWID_SAM,2011,0,1,11
South America,OWID_SAM,2012,0,1,11
South America,OWID_SAM,2013,0,1,11
South America,OWID_SAM,2014,0,1,11
South America,OWID_SAM,2015,0,1,11
South America,OWID_SAM,2016,0,1,11
South America,OWID_SAM,2017,0,1,11
South America,OWID_SAM,2018,0,1,11
South America,OWID_SAM,2019,0,1,11
South America,OWID_SAM,2020,0,1,11
South America,OWID_SAM,2021,0,1,11
South America,OWID_SAM,2022,0,1,11
South America,OWID_SAM,2023,0,1,11
South America,OWID_SAM,2024,0,1,11
South America,OWID_SAM,2025,0,1,11
World,OWID_WRL,1760,137,46,19
World,OWID_WRL,1761,137,46,19
World,OWID_WRL,1762,137,46,19
World,OWID_WRL,1763,137,46,19
World,OWID_WRL,1764,137,46,19
World,OWID_WRL,1765,137,46,19
World,OWID_WRL,1766,137,46,19
World,OWID_WRL,1767,137,46,19
World,OWID_WRL,1768,135,48,19
World,OWID_WRL,1769,135,48,19
World,OWID_WRL,1770,135,48,19
World,OWID_WRL,1771,135,48,19
World,OWID_WRL,1772,135,48,19
World,OWID_WRL,1773,135,48,19
World,OWID_WRL,1774,135,48,19
World,OWID_WRL,1775,135,48,19
World,OWID_WRL,1776,135,48,19
World,OWID_WRL,1777,135,48,19
World,OWID_WRL,1778,135,48,19
World,OWID_WRL,1779,135,48,19
World,OWID_WRL,1780,135,48,19
World,OWID_WRL,1781,135,48,19
World,OWID_WRL,1782,135,48,19
World,OWID_WRL,1783,135,48,19
World,OWID_WRL,1784,135,48,19
World,OWID_WRL,1785,135,48,19
World,OWID_WRL,1786,135,48,19
World,OWID_WRL,1787,135,48,19
World,OWID_WRL,1788,134,49,19
World,OWID_WRL,1789,134,49,19
World,OWID_WRL,1790,134,49,19
World,OWID_WRL,1791,132,48,22
World,OWID_WRL,1792,132,48,22
World,OWID_WRL,1793,131,48,23
World,OWID_WRL,1794,130,49,23
World,OWID_WRL,1795,128,49,25
World,OWID_WRL,1796,128,49,25
World,OWID_WRL,1797,128,49,25
World,OWID_WRL,1798,128,49,25
World,OWID_WRL,1799,128,49,25
World,OWID_WRL,1800,128,49,25
World,OWID_WRL,1801,128,49,25
World,OWID_WRL,1802,128,49,25
World,OWID_WRL,1803,128,49,25
World,OWID_WRL,1804,128,49,25
World,OWID_WRL,1805,128,49,25
World,OWID_WRL,1806,128,49,25
World,OWID_WRL,1807,128,49,25
World,OWID_WRL,1808,128,49,25
World,OWID_WRL,1809,128,49,25
World,OWID_WRL,1810,128,49,25
World,OWID_WRL,1811,128,48,26
World,OWID_WRL,1812,128,48,26
World,OWID_WRL,1813,128,47,27
World,OWID_WRL,1814,128,47,27
World,OWID_WRL,1815,127,48,27
World,OWID_WRL,1816,127,48,27
World,OWID_WRL,1817,127,48,27
World,OWID_WRL,1818,127,48,27
World,OWID_WRL,1819,127,48,27
World,OWID_WRL,1820,127,48,27
World,OWID_WRL,1821,127,48,27
World,OWID_WRL,1822,127,44,31
World,OWID_WRL,1823,127,44,31
World,OWID_WRL,1824,127,44,31
World,OWID_WRL,1825,127,44,31
World,OWID_WRL,1826,127,44,31
World,OWID_WRL,1827,127,44,31
World,OWID_WRL,1828,127,44,31
World,OWID_WRL,1829,127,44,31
World,OWID_WRL,1830,127,44,31
World,OWID_WRL,1831,127,43,32
World,OWID_WRL,1832,127,55,20
World,OWID_WRL,1833,127,55,20
World,OWID_WRL,1834,127,55,20
World,OWID_WRL,1835,127,55,20
World,OWID_WRL,1836,127,54,21
World,OWID_WRL,1837,127,53,22
World,OWID_WRL,1838,126,54,22
World,OWID_WRL,1839,126,54,22
World,OWID_WRL,1840,125,55,22
World,OWID_WRL,1841,125,55,22
World,OWID_WRL,1842,125,55,22
World,OWID_WRL,1843,125,55,22
World,OWID_WRL,1844,125,55,22
World,OWID_WRL,1845,125,55,22
World,OWID_WRL,1846,125,55,22
World,OWID_WRL,1847,125,55,22
World,OWID_WRL,1848,125,55,22
World,OWID_WRL,1849,125,55,22
World,OWID_WRL,1850,125,55,22
World,OWID_WRL,1851,125,55,22
World,OWID_WRL,1852,124,54,24
World,OWID_WRL,1853,124,54,24
World,OWID_WRL,1854,124,54,24
World,OWID_WRL,1855,124,54,24
World,OWID_WRL,1856,124,54,24
World,OWID_WRL,1857,124,54,24
World,OWID_WRL,1858,122,45,35
World,OWID_WRL,1859,122,45,35
World,OWID_WRL,1860,122,46,34
World,OWID_WRL,1861,119,49,34
World,OWID_WRL,1862,118,50,34
World,OWID_WRL,1863,118,51,33
World,OWID_WRL,1864,116,52,34
World,OWID_WRL,1865,114,53,35
World,OWID_WRL,1866,113,54,35
World,OWID_WRL,1867,112,55,35
World,OWID_WRL,1868,112,55,35
World,OWID_WRL,1869,110,56,36
World,OWID_WRL,1870,110,56,36
World,OWID_WRL,1871,106,60,36
World,OWID_WRL,1872,106,59,37
World,OWID_WRL,1873,105,61,36
World,OWID_WRL,1874,105,61,36
World,OWID_WRL,1875,104,62,36
World,OWID_WRL,1876,104,62,36
World,OWID_WRL,1877,101,62,39
World,OWID_WRL,1878,98,65,39
World,OWID_WRL,1879,98,65,39
World,OWID_WRL,1880,97,64,41
World,OWID_WRL,1881,97,64,41
World,OWID_WRL,1882,95,63,44
World,OWID_WRL,1883,95,63,44
World,OWID_WRL,1884,93,64,45
World,OWID_WRL,1885,91,66,45
World,OWID_WRL,1886,87,71,44
World,OWID_WRL,1887,87,70,45
World,OWID_WRL,1888,85,72,45
World,OWID_WRL,1889,84,73,45
World,OWID_WRL,1890,83,72,47
World,OWID_WRL,1891,80,74,48
World,OWID_WRL,1892,79,75,48
World,OWID_WRL,1893,78,76,48
World,OWID_WRL,1894,76,77,49
World,OWID_WRL,1895,76,77,49
World,OWID_WRL,1896,76,77,49
World,OWID_WRL,1897,73,79,50
World,OWID_WRL,1898,73,79,50
World,OWID_WRL,1899,71,78,53
World,OWID_WRL,1900,69,78,55
World,OWID_WRL,1901,69,78,55
World,OWID_WRL,1902,68,79,55
World,OWID_WRL,1903,66,79,57
World,OWID_WRL,1904,65,80,57
World,OWID_WRL,1905,65,80,57
World,OWID_WRL,1906,65,80,57
World,OWID_WRL,1907,64,81,57
World,OWID_WRL,1908,63,82,57
World,OWID_WRL,1909,63,82,57
World,OWID_WRL,1910,63,82,57
World,OWID_WRL,1911,63,82,57
World,OWID_WRL,1912,63,81,58
World,OWID_WRL,1913,61,83,58
World,OWID_WRL,1914,61,83,58
World,OWID_WRL,1915,61,83,58
World,OWID_WRL,1916,61,83,58
World,OWID_WRL,1917,60,82,60
World,OWID_WRL,1918,58,83,61
World,OWID_WRL,1919,58,83,61
World,OWID_WRL,1920,56,80,66
World,OWID_WRL,1921,55,81,66
World,OWID_WRL,1922,55,81,66
World,OWID_WRL,1923,55,81,66
World,OWID_WRL,1924,54,81,67
World,OWID_WRL,1925,53,82,67
World,OWID_WRL,1926,53,82,67
World,OWID_WRL,1927,53,82,67
World,OWID_WRL,1928,52,84,66
World,OWID_WRL,1929,48,91,63
World,OWID_WRL,1930,48,91,63
World,OWID_WRL,1931,47,92,63
World,OWID_WRL,1932,47,90,65
World,OWID_WRL,1933,47,89,66
World,OWID_WRL,1934,46,96,60
World,OWID_WRL,1935,46,96,60
World,OWID_WRL,1936,46,98,58
World,OWID_WRL,1937,45,100,57
World,OWID_WRL,1938,45,100,57
World,OWID_WRL,1939,45,101,56
World,OWID_WRL,1940,45,100,57
World,OWID_WRL,1941,45,100,57
World,OWID_WRL,1942,45,99,58
World,OWID_WRL,1943,44,100,58
World,OWID_WRL,1944,44,99,59
World,OWID_WRL,1945,43,100,59
World,OWID_WRL,1946,43,101,58
World,OWID_WRL,1947,43,101,58
World,OWID_WRL,1948,43,101,58
World,OWID_WRL,1949,42,103,57
World,OWID_WRL,1950,42,103,57
World,OWID_WRL,1951,41,103,58
World,OWID_WRL,1952,41,103,58
World,OWID_WRL,1953,40,103,59
World,OWID_WRL,1954,40,103,59
World,OWID_WRL,1955,39,104,59
World,OWID_WRL,1956,36,107,59
World,OWID_WRL,1957,34,108,60
World,OWID_WRL,1958,34,108,60
World,OWID_WRL,1959,33,109,60
World,OWID_WRL,1960,32,109,61
World,OWID_WRL,1961,31,108,63
World,OWID_WRL,1962,31,106,65
World,OWID_WRL,1963,29,107,66
World,OWID_WRL,1964,29,107,66
World,OWID_WRL,1965,29,107,66
World,OWID_WRL,1966,28,109,65
World,OWID_WRL,1967,28,109,65
World,OWID_WRL,1968,28,108,66
World,OWID_WRL,1969,27,107,68
World,OWID_WRL,1970,27,107,68
World,OWID_WRL,1971,26,105,71
World,OWID_WRL,1972,26,104,72
World,OWID_WRL,1973,26,103,73
World,OWID_WRL,1974,26,105,71
World,OWID_WRL,1975,25,106,71
World,OWID_WRL,1976,25,106,71
World,OWID_WRL,1977,24,104,74
World,OWID_WRL,1978,22,106,74
World,OWID_WRL,1979,22,104,76
World,OWID_WRL,1980,21,104,77
World,OWID_WRL,1981,19,104,79
World,OWID_WRL,1982,18,103,81
World,OWID_WRL,1983,18,103,81
World,OWID_WRL,1984,18,103,81
World,OWID_WRL,1985,18,103,81
World,OWID_WRL,1986,18,102,82
World,OWID_WRL,1987,18,102,82
World,OWID_WRL,1988,16,104,82
World,OWID_WRL,1989,15,104,83
World,OWID_WRL,1990,15,104,83
World,OWID_WRL,1991,14,102,86
World,OWID_WRL,1992,13,101,88
World,OWID_WRL,1993,13,97,92
World,OWID_WRL,1994,13,94,95
World,OWID_WRL,1995,11,93,98
World,OWID_WRL,1996,10,91,101
World,OWID_WRL,1997,10,89,103
World,OWID_WRL,1998,9,85,108
World,OWID_WRL,1999,9,84,109
World,OWID_WRL,2000,9,82,111
World,OWID_WRL,2001,9,81,112
World,OWID_WRL,2002,9,81,112
World,OWID_WRL,2003,9,79,114
World,OWID_WRL,2004,9,77,116
World,OWID_WRL,2005,7,78,117
World,OWID_WRL,2006,7,78,117
World,OWID_WRL,2007,4,78,120
World,OWID_WRL,2008,4,76,122
World,OWID_WRL,2009,3,77,122
World,OWID_WRL,2010,3,76,123
World,OWID_WRL,2011,3,76,123
World,OWID_WRL,2012,3,74,125
World,OWID_WRL,2013,2,75,125
World,OWID_WRL,2014,0,74,128
World,OWID_WRL,2015,0,74,128
World,OWID_WRL,2016,0,71,131
World,OWID_WRL,2017,0,72,130
World,OWID_WRL,2018,0,70,132
World,OWID_WRL,2019,0,70,132
World,OWID_WRL,2020,0,69,133
World,OWID_WRL,2021,0,67,135
World,OWID_WRL,2022,0,65,137
World,OWID_WRL,2023,0,62,140
World,OWID_WRL,2024,0,60,142
World,OWID_WRL,2025,0,61,141
