country,year,gender,age,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc
Brazil,1996,Male,43,NA,NA,NA,NA,NA
Brazil,1997,Male,43,NA,NA,NA,NA,NA
Brazil,1998,Male,43,NA,NA,NA,NA,NA
Brazil,1999,Male,43,NA,NA,NA,NA,NA
Brazil,2000,Male,43,NA,NA,NA,NA,NA
Brazil,2001,Male,43,NA,NA,NA,NA,NA
Brazil,2002,Male,43,NA,NA,NA,NA,NA
Brazil,2003,Male,43,NA,NA,NA,NA,NA
Brazil,2004,Male,43,NA,NA,NA,NA,NA
Brazil,2005,Male,43,NA,NA,NA,NA,NA
Brazil,2006,Male,43,NA,NA,NA,NA,NA
Brazil,2007,Male,43,NA,NA,NA,NA,NA
Brazil,2008,Male,43,NA,NA,NA,NA,NA
Brazil,2009,Male,43,NA,NA,NA,NA,NA
Brazil,2010,Male,43,NA,NA,NA,NA,NA
Brazil,2011,Male,43,NA,NA,NA,NA,NA
Brazil,2012,Male,43,NA,NA,NA,NA,NA
Brazil,2013,Male,43,NA,NA,NA,NA,NA
Brazil,2014,Male,43,NA,NA,NA,NA,NA
Brazil,2015,Male,43,NA,NA,NA,NA,NA
Brazil,2016,Male,43,NA,NA,NA,NA,NA
Brazil,2017,Male,43,NA,NA,NA,NA,NA
Brazil,2018,Male,43,NA,NA,NA,NA,NA
Brazil,1985,All genders,44,NA,NA,NA,NA,NA
Brazil,1986,All genders,44,NA,NA,NA,NA,NA
Brazil,1987,All genders,44,NA,NA,NA,NA,NA
Brazil,1988,All genders,44,NA,NA,NA,NA,NA
Brazil,1989,All genders,44,NA,NA,NA,NA,NA
Brazil,1990,All genders,44,NA,NA,NA,NA,NA
Brazil,1991,All genders,44,NA,NA,NA,NA,NA
Brazil,1992,All genders,44,NA,NA,NA,NA,NA
Brazil,1993,All genders,44,NA,NA,NA,NA,NA
Brazil,1994,All genders,44,NA,NA,NA,NA,NA
Brazil,1995,All genders,44,NA,NA,NA,NA,NA
Brazil,1996,All genders,44,NA,NA,NA,NA,NA
Brazil,1997,All genders,44,NA,NA,NA,NA,NA
Brazil,1998,All genders,44,NA,NA,NA,NA,NA
Brazil,1999,All genders,44,NA,NA,NA,NA,NA
Brazil,2000,All genders,44,NA,NA,NA,NA,NA
Brazil,2001,All genders,44,NA,NA,NA,NA,NA
Brazil,2002,All genders,44,NA,NA,NA,NA,NA
Brazil,2003,All genders,44,NA,NA,NA,NA,NA
Brazil,2004,All genders,44,NA,NA,NA,NA,NA
Brazil,2005,All genders,44,NA,NA,NA,NA,NA
Brazil,2006,All genders,44,NA,NA,NA,NA,NA
Brazil,2007,All genders,44,NA,NA,NA,NA,NA
Brazil,2008,All genders,44,NA,NA,NA,NA,NA
Brazil,2009,All genders,44,NA,NA,NA,NA,NA
Brazil,2010,All genders,44,NA,NA,NA,NA,NA
Brazil,2011,All genders,44,NA,NA,NA,NA,NA
Brazil,2012,All genders,44,NA,NA,NA,NA,NA
Brazil,2013,All genders,44,NA,NA,NA,NA,NA
Brazil,2014,All genders,44,NA,NA,NA,NA,NA
Brazil,2015,All genders,44,NA,NA,NA,NA,NA
Brazil,2016,All genders,44,NA,NA,NA,NA,NA
Brazil,2017,All genders,44,NA,NA,NA,NA,NA
Brazil,2018,All genders,44,NA,NA,NA,NA,NA
Brazil,1985,Female,44,NA,NA,NA,NA,NA
Brazil,1986,Female,44,NA,NA,NA,NA,NA
Brazil,1987,Female,44,NA,NA,NA,NA,NA
Brazil,1988,Female,44,NA,NA,NA,NA,NA
Brazil,1989,Female,44,NA,NA,NA,NA,NA
Brazil,1990,Female,44,NA,NA,NA,NA,NA
Brazil,1991,Female,44,NA,NA,NA,NA,NA
Brazil,1992,Female,44,NA,NA,NA,NA,NA
Brazil,1993,Female,44,NA,NA,NA,NA,NA
Brazil,1994,Female,44,NA,NA,NA,NA,NA
Brazil,1995,Female,44,NA,NA,NA,NA,NA
Brazil,1996,Female,44,NA,NA,NA,NA,NA
Brazil,1997,Female,44,NA,NA,NA,NA,NA
Brazil,1998,Female,44,NA,NA,NA,NA,NA
Brazil,1999,Female,44,NA,NA,NA,NA,NA
Brazil,2000,Female,44,NA,NA,NA,NA,NA
Brazil,2001,Female,44,NA,NA,NA,NA,NA
Brazil,2002,Female,44,NA,NA,NA,NA,NA
Brazil,2003,Female,44,NA,NA,NA,NA,NA
Brazil,2004,Female,44,NA,NA,NA,NA,NA
Brazil,2005,Female,44,NA,NA,NA,NA,NA
Brazil,2006,Female,44,NA,NA,NA,NA,NA
Brazil,2007,Female,44,NA,NA,NA,NA,NA
Brazil,2008,Female,44,NA,NA,NA,NA,NA
Brazil,2009,Female,44,NA,NA,NA,NA,NA
Brazil,2010,Female,44,NA,NA,NA,NA,NA
Brazil,2011,Female,44,NA,NA,NA,NA,NA
Brazil,2012,Female,44,NA,NA,NA,NA,NA
Brazil,2013,Female,44,NA,NA,NA,NA,NA
Brazil,2014,Female,44,NA,NA,NA,NA,NA
Brazil,2015,Female,44,NA,NA,NA,NA,NA
Brazil,2016,Female,44,NA,NA,NA,NA,NA
Brazil,2017,Female,44,NA,NA,NA,NA,NA
Brazil,2018,Female,44,NA,NA,NA,NA,NA
Brazil,1985,Male,44,NA,NA,NA,NA,NA
Brazil,1986,Male,44,NA,NA,NA,NA,NA
Brazil,1987,Male,44,NA,NA,NA,NA,NA
Brazil,1988,Male,44,NA,NA,NA,NA,NA
Brazil,1989,Male,44,NA,NA,NA,NA,NA
Brazil,1990,Male,44,NA,NA,NA,NA,NA
Brazil,1991,Male,44,NA,NA,NA,NA,NA
Brazil,1992,Male,44,NA,NA,NA,NA,NA
Brazil,1993,Male,44,NA,NA,NA,NA,NA
Brazil,1994,Male,44,NA,NA,NA,NA,NA
Brazil,1995,Male,44,NA,NA,NA,NA,NA
Brazil,1996,Male,44,NA,NA,NA,NA,NA
Brazil,1997,Male,44,NA,NA,NA,NA,NA
Brazil,1998,Male,44,NA,NA,NA,NA,NA
Brazil,1999,Male,44,NA,NA,NA,NA,NA
Brazil,2000,Male,44,NA,NA,NA,NA,NA
Brazil,2001,Male,44,NA,NA,NA,NA,NA
Brazil,2002,Male,44,NA,NA,NA,NA,NA
Brazil,2003,Male,44,NA,NA,NA,NA,NA
Brazil,2004,Male,44,NA,NA,NA,NA,NA
Brazil,2005,Male,44,NA,NA,NA,NA,NA
Brazil,2006,Male,44,NA,NA,NA,NA,NA
Brazil,2007,Male,44,NA,NA,NA,NA,NA
Brazil,2008,Male,44,NA,NA,NA,NA,NA
Brazil,2009,Male,44,NA,NA,NA,NA,NA
Brazil,2010,Male,44,NA,NA,NA,NA,NA
Brazil,2011,Male,44,NA,NA,NA,NA,NA
Brazil,2012,Male,44,NA,NA,NA,NA,NA
Brazil,2013,Male,44,NA,NA,NA,NA,NA
Brazil,2014,Male,44,NA,NA,NA,NA,NA
Brazil,2015,Male,44,NA,NA,NA,NA,NA
Brazil,2016,Male,44,NA,NA,NA,NA,NA
Brazil,2017,Male,44,NA,NA,NA,NA,NA
Brazil,2018,Male,44,NA,NA,NA,NA,NA
Brazil,1985,All genders,45,NA,NA,NA,NA,NA
Brazil,1986,All genders,45,NA,NA,NA,NA,NA
Brazil,1987,All genders,45,NA,NA,NA,NA,NA
Brazil,1988,All genders,45,NA,NA,NA,NA,NA
Brazil,1989,All genders,45,NA,NA,NA,NA,NA
Brazil,1990,All genders,45,NA,NA,NA,NA,NA
Brazil,1991,All genders,45,NA,NA,NA,NA,NA
Brazil,1992,All genders,45,NA,NA,NA,NA,NA
Brazil,1993,All genders,45,NA,NA,NA,NA,NA
Brazil,1994,All genders,45,NA,NA,NA,NA,NA
Brazil,1995,All genders,45,NA,NA,NA,NA,NA
Brazil,1996,All genders,45,NA,NA,NA,NA,NA
Brazil,1997,All genders,45,NA,NA,NA,NA,NA
Brazil,1998,All genders,45,NA,NA,NA,NA,NA
Brazil,1999,All genders,45,NA,NA,NA,NA,NA
Brazil,2000,All genders,45,NA,NA,NA,NA,NA
Brazil,2001,All genders,45,NA,NA,NA,NA,NA
Brazil,2002,All genders,45,NA,NA,NA,NA,NA
Brazil,2003,All genders,45,NA,NA,NA,NA,NA
Brazil,2004,All genders,45,NA,NA,NA,NA,NA
Brazil,2005,All genders,45,NA,NA,NA,NA,NA
Brazil,2006,All genders,45,NA,NA,NA,NA,NA
Brazil,2007,All genders,45,NA,NA,NA,NA,NA
Brazil,2008,All genders,45,NA,NA,NA,NA,NA
Brazil,2009,All genders,45,NA,NA,NA,NA,NA
Brazil,2010,All genders,45,NA,NA,NA,NA,NA
Brazil,2011,All genders,45,NA,NA,NA,NA,NA
Brazil,2012,All genders,45,NA,NA,NA,NA,NA
Brazil,2013,All genders,45,NA,NA,NA,NA,NA
Brazil,2014,All genders,45,NA,NA,NA,NA,NA
Brazil,2015,All genders,45,NA,NA,NA,NA,NA
Brazil,2016,All genders,45,NA,NA,NA,NA,NA
Brazil,2017,All genders,45,NA,NA,NA,NA,NA
Brazil,2018,All genders,45,NA,NA,NA,NA,NA
Brazil,1985,Female,45,NA,NA,NA,NA,NA
Brazil,1986,Female,45,NA,NA,NA,NA,NA
Brazil,1987,Female,45,NA,NA,NA,NA,NA
Brazil,1988,Female,45,NA,NA,NA,NA,NA
Brazil,1989,Female,45,NA,NA,NA,NA,NA
Brazil,1990,Female,45,NA,NA,NA,NA,NA
Brazil,1991,Female,45,NA,NA,NA,NA,NA
Brazil,1992,Female,45,NA,NA,NA,NA,NA
Brazil,1993,Female,45,NA,NA,NA,NA,NA
Brazil,1994,Female,45,NA,NA,NA,NA,NA
Brazil,1995,Female,45,NA,NA,NA,NA,NA
Brazil,1996,Female,45,NA,NA,NA,NA,NA
Brazil,1997,Female,45,NA,NA,NA,NA,NA
Brazil,1998,Female,45,NA,NA,NA,NA,NA
Brazil,1999,Female,45,NA,NA,NA,NA,NA
Brazil,2000,Female,45,NA,NA,NA,NA,NA
Brazil,2001,Female,45,NA,NA,NA,NA,NA
Brazil,2002,Female,45,NA,NA,NA,NA,NA
Brazil,2003,Female,45,NA,NA,NA,NA,NA
Brazil,2004,Female,45,NA,NA,NA,NA,NA
Brazil,2005,Female,45,NA,NA,NA,NA,NA
Brazil,2006,Female,45,NA,NA,NA,NA,NA
Brazil,2007,Female,45,NA,NA,NA,NA,NA
Brazil,2008,Female,45,NA,NA,NA,NA,NA
Brazil,2009,Female,45,NA,NA,NA,NA,NA
Brazil,2010,Female,45,NA,NA,NA,NA,NA
Brazil,2011,Female,45,NA,NA,NA,NA,NA
Brazil,2012,Female,45,NA,NA,NA,NA,NA
Brazil,2013,Female,45,NA,NA,NA,NA,NA
Brazil,2014,Female,45,NA,NA,NA,NA,NA
Brazil,2015,Female,45,NA,NA,NA,NA,NA
Brazil,2016,Female,45,NA,NA,NA,NA,NA
Brazil,2017,Female,45,NA,NA,NA,NA,NA
Brazil,2018,Female,45,NA,NA,NA,NA,NA
Brazil,1985,Male,45,NA,NA,NA,NA,NA
Brazil,1986,Male,45,NA,NA,NA,NA,NA
Brazil,1987,Male,45,NA,NA,NA,NA,NA
Brazil,1988,Male,45,NA,NA,NA,NA,NA
Brazil,1989,Male,45,NA,NA,NA,NA,NA
Brazil,1990,Male,45,NA,NA,NA,NA,NA
Brazil,1991,Male,45,NA,NA,NA,NA,NA
Brazil,1992,Male,45,NA,NA,NA,NA,NA
Brazil,1993,Male,45,NA,NA,NA,NA,NA
Brazil,1994,Male,45,NA,NA,NA,NA,NA
Brazil,1995,Male,45,NA,NA,NA,NA,NA
Brazil,1996,Male,45,NA,NA,NA,NA,NA
Brazil,1997,Male,45,NA,NA,NA,NA,NA
Brazil,1998,Male,45,NA,NA,NA,NA,NA
Brazil,1999,Male,45,NA,NA,NA,NA,NA
Brazil,2000,Male,45,NA,NA,NA,NA,NA
Brazil,2001,Male,45,NA,NA,NA,NA,NA
Brazil,2002,Male,45,NA,NA,NA,NA,NA
Brazil,2003,Male,45,NA,NA,NA,NA,NA
Brazil,2004,Male,45,NA,NA,NA,NA,NA
Brazil,2005,Male,45,NA,NA,NA,NA,NA
Brazil,2006,Male,45,NA,NA,NA,NA,NA
Brazil,2007,Male,45,NA,NA,NA,NA,NA
Brazil,2008,Male,45,NA,NA,NA,NA,NA
Brazil,2009,Male,45,NA,NA,NA,NA,NA
Brazil,2010,Male,45,NA,NA,NA,NA,NA
Brazil,2011,Male,45,NA,NA,NA,NA,NA
Brazil,2012,Male,45,NA,NA,NA,NA,NA
Brazil,2013,Male,45,NA,NA,NA,NA,NA
Brazil,2014,Male,45,NA,NA,NA,NA,NA
Brazil,2015,Male,45,NA,NA,NA,NA,NA
Brazil,2016,Male,45,NA,NA,NA,NA,NA
Brazil,2017,Male,45,NA,NA,NA,NA,NA
Brazil,2018,Male,45,NA,NA,NA,NA,NA
Brazil,1985,All genders,45-55,30.2943,9.912247,5.922996,1.708591,0.2679329
Brazil,1986,All genders,45-55,28.65864,8.796203,5.083263,1.481266,0.2523065
Brazil,1987,All genders,45-55,31.99484,10.78019,6.436617,1.765795,0.2599652
Brazil,1988,All genders,45-55,32.20735,10.49931,6.163759,1.701355,0.2715101
Brazil,1989,All genders,45-55,32.6083,10.54106,6.117641,1.659922,0.2697908
Brazil,1990,All genders,45-55,31.64198,10.03745,5.775469,1.557588,0.246052
Brazil,1991,All genders,45-55,30.96873,9.892853,5.693688,1.552341,0.2669841
Brazil,1992,All genders,45-55,30.33007,9.848411,5.72684,1.525187,0.2559312
Brazil,1993,All genders,45-55,31.74726,10.368,6.03014,1.626226,0.2651324
Brazil,1994,All genders,45-55,29.92778,9.408737,5.435198,1.433528,0.2185441
Brazil,1995,All genders,45-55,30.27715,9.426694,5.389192,1.378357,0.2061267
Brazil,1996,All genders,45-55,30.17172,9.664639,5.58955,1.472613,0.2259342
Brazil,1997,All genders,45-55,30.30922,9.659307,5.589465,1.476998,0.2197718
Brazil,1998,All genders,45-55,30.41402,9.815828,5.719986,1.518281,0.2210494
Brazil,1999,All genders,45-55,30.39006,9.767704,5.691808,1.502083,0.2129528
Brazil,2000,All genders,45-55,30.41641,9.789479,5.696713,1.495036,0.208895
Brazil,2001,All genders,45-55,31.351,10.48423,6.253905,1.688203,0.2279107
Brazil,2002,All genders,45-55,31.23264,10.57159,6.3448,1.72788,0.2300294
Brazil,2003,All genders,45-55,31.37032,10.81888,6.576612,1.834019,0.2499134
Brazil,2004,All genders,45-55,31.18131,10.76505,6.496539,1.814696,0.2432519
Brazil,2005,All genders,45-55,31.23758,10.75325,6.467991,1.802668,0.2479218
Brazil,2006,All genders,45-55,31.27381,10.90367,6.592078,1.831069,0.2535194
Brazil,2007,All genders,45-55,31.15414,10.88149,6.539539,1.816922,0.2564045
Brazil,2008,All genders,45-55,31.35544,10.99578,6.574236,1.835249,0.2600453
Brazil,2009,All genders,45-55,31.27422,10.87519,6.459017,1.822773,0.2647152
Brazil,2010,All genders,45-55,31.19272,10.93272,6.490602,1.840597,0.2722839
Brazil,2011,All genders,45-55,30.89859,10.83504,6.446251,1.856813,0.2771343
Brazil,2012,All genders,45-55,30.07604,10.48182,6.245594,1.821238,0.2768092
Brazil,2013,All genders,45-55,29.8344,10.42407,6.229563,1.827265,0.2771893
Brazil,2014,All genders,45-55,29.56276,10.31644,6.170585,1.820429,0.278401
Brazil,2015,All genders,45-55,29.49453,10.35511,6.231607,1.818055,0.2779801
Brazil,2016,All genders,45-55,28.86788,10.05076,6.082738,1.794127,0.2773897
Brazil,2017,All genders,45-55,28.87697,10.06108,5.995959,1.798146,0.2821103
Brazil,2018,All genders,45-55,28.74648,9.983173,5.947972,1.783891,0.2789864
Brazil,1985,Female,45-55,26.17056,8.521818,5.117762,1.520532,0.249219
Brazil,1986,Female,45-55,25.74588,8.119807,4.771839,1.291375,0.209521
Brazil,1987,Female,45-55,30.02223,11.59708,7.676491,2.122791,0.2624931
Brazil,1988,Female,45-55,29.4446,9.787073,5.823587,1.702945,0.2705632
Brazil,1989,Female,45-55,29.73019,10.05492,5.975797,1.70432,0.2554708
Brazil,1990,Female,45-55,29.82987,9.886055,5.758596,1.535582,0.2221234
Brazil,1991,Female,45-55,29.17888,9.688008,5.713936,1.519286,0.2300844
Brazil,1992,Female,45-55,28.23321,9.470325,5.62694,1.557908,0.2189985
Brazil,1993,Female,45-55,30.03875,10.19295,5.995003,1.627602,0.2246882
Brazil,1994,Female,45-55,27.955,8.89875,5.197888,1.399085,0.1910914
Brazil,1995,Female,45-55,29.28683,9.673061,5.627923,1.471907,0.1874541
Brazil,1996,Female,45-55,28.32396,9.419556,5.571308,1.497038,0.2023682
Brazil,1997,Female,45-55,28.34854,9.357986,5.53447,1.498346,0.2103092
Brazil,1998,Female,45-55,28.28088,9.33887,5.55814,1.530241,0.215292
Brazil,1999,Female,45-55,28.17008,9.297704,5.476498,1.481893,0.1961975
Brazil,2000,Female,45-55,28.66835,9.558193,5.5987,1.495812,0.1977724
Brazil,2001,Female,45-55,28.92606,9.919845,5.942,1.660124,0.2200626
Brazil,2002,Female,45-55,28.84699,9.936179,6.000317,1.697471,0.2262186
Brazil,2003,Female,45-55,28.9111,10.07777,6.138897,1.791904,0.2388485
Brazil,2004,Female,45-55,28.80191,9.958632,6.023198,1.729684,0.2326446
Brazil,2005,Female,45-55,28.90909,9.991414,5.99758,1.680315,0.2367955
Brazil,2006,Female,45-55,28.91796,10.1475,6.125667,1.724805,0.2354742
Brazil,2007,Female,45-55,28.9024,10.08944,6.064128,1.671081,0.2352547
Brazil,2008,Female,45-55,29.15383,10.19704,6.095169,1.654478,0.2408316
Brazil,2009,Female,45-55,29.03774,10.06429,5.966512,1.60412,0.2359944
Brazil,2010,Female,45-55,29.14225,10.12435,6.030812,1.62265,0.2443256
Brazil,2011,Female,45-55,28.94104,9.991697,5.969502,1.630802,0.2612261
Brazil,2012,Female,45-55,28.08936,9.564754,5.685857,1.556082,0.2492504
Brazil,2013,Female,45-55,28.05031,9.54249,5.68905,1.56723,0.2503138
Brazil,2014,Female,45-55,27.85095,9.453197,5.626853,1.559534,0.2507948
Brazil,2015,Female,45-55,27.80249,9.511722,5.795111,1.586976,0.2508677
Brazil,2016,Female,45-55,27.15002,9.203388,5.502954,1.535341,0.2472534
Brazil,2017,Female,45-55,27.20664,9.252785,5.521664,1.561083,0.2567177
Brazil,2018,Female,45-55,26.99821,9.143537,5.445145,1.528579,0.2479302
Brazil,1985,Male,45-55,30.03216,9.58885,5.717683,1.6292739999999999,0.2537913
Brazil,1986,Male,45-55,28.4163,8.490835,4.909734,1.447171,0.248224
Brazil,1987,Male,45-55,31.41068,10.03366,5.874968,1.599257,0.2501161
Brazil,1988,Male,45-55,31.96346,10.1177,5.892509,1.61106,0.2624587
Brazil,1989,Male,45-55,32.24171,10.03433,5.783057,1.564291,0.2608687
Brazil,1990,Male,45-55,31.38486,9.676561,5.534908,1.499608,0.2401171
Brazil,1991,Male,45-55,30.62912,9.478555,5.44034,1.50383,0.2590749
Brazil,1992,Male,45-55,29.79479,9.37569,5.396121,1.442344,0.2489129
Brazil,1993,Male,45-55,31.15621,9.863171,5.68823,1.535287,0.2549329
Brazil,1994,Male,45-55,29.75844,9.110833,5.221878,1.368986,0.212585
Brazil,1995,Male,45-55,29.72397,8.962385,5.090054,1.301499,0.1987381
Brazil,1996,Male,45-55,29.92786,9.283409,5.328376,1.398415,0.2180049
Brazil,1997,Male,45-55,30.11906,9.296923,5.33379,1.399704,0.2114813
Brazil,1998,Male,45-55,30.47839,9.548188,5.513338,1.448042,0.2102618
Brazil,1999,Male,45-55,30.50891,9.552842,5.510281,1.439882,0.2078595
Brazil,2000,Male,45-55,30.55553,9.59604,5.549244,1.439574,0.2061033
Brazil,2001,Male,45-55,31.70461,10.36962,6.13845,1.620304,0.22439
Brazil,2002,Male,45-55,31.79889,10.54894,6.287888,1.673436,0.2259562
Brazil,2003,Male,45-55,31.97134,10.83931,6.538331,1.775219,0.2466215
Brazil,2004,Male,45-55,31.81398,10.81795,6.479751,1.770262,0.2371075
Brazil,2005,Male,45-55,31.9205,10.81565,6.467096,1.774335,0.2409247
Brazil,2006,Male,45-55,32.07403,11.01909,6.628116,1.821032,0.2473092
Brazil,2007,Male,45-55,32.05215,11.02084,6.610759,1.829617,0.2507463
Brazil,2008,Male,45-55,32.27202,11.15926,6.648412,1.855385,0.2537365
Brazil,2009,Male,45-55,32.27849,11.07734,6.588528,1.863638,0.2614423
Brazil,2010,Male,45-55,32.12841,11.12526,6.608724,1.881189,0.2680353
Brazil,2011,Male,45-55,31.81491,11.03063,6.549949,1.888769,0.2722213
Brazil,2012,Male,45-55,31.07137,10.91169,6.39998,1.872212,0.2728774
Brazil,2013,Male,45-55,30.73068,10.66909,6.385205,1.87448,0.2727187
Brazil,2014,Male,45-55,30.45571,10.57189,6.331355,1.872845,0.275295
Brazil,2015,Male,45-55,30.40285,10.6342,6.377009,1.868937,0.2759943
Brazil,2016,Male,45-55,29.83277,10.38345,6.2384,1.85868,0.2759755
Brazil,2017,Male,45-55,29.84062,10.34266,6.182165,1.859016,0.2806691
Brazil,2018,Male,45-55,29.75619,10.31191,6.164516,1.853117,0.2802238
Brazil,1985,All genders,46,NA,NA,NA,NA,NA
Brazil,1986,All genders,46,NA,NA,NA,NA,NA
Brazil,1987,All genders,46,NA,NA,NA,NA,NA
Brazil,1988,All genders,46,NA,NA,NA,NA,NA
Brazil,1989,All genders,46,NA,NA,NA,NA,NA
Brazil,1990,All genders,46,NA,NA,NA,NA,NA
Brazil,1991,All genders,46,NA,NA,NA,NA,NA
Brazil,1992,All genders,46,NA,NA,NA,NA,NA
Brazil,1993,All genders,46,NA,NA,NA,NA,NA
Brazil,1994,All genders,46,NA,NA,NA,NA,NA
Brazil,1995,All genders,46,NA,NA,NA,NA,NA
Brazil,1996,All genders,46,NA,NA,NA,NA,NA
Brazil,1997,All genders,46,NA,NA,NA,NA,NA
Brazil,1998,All genders,46,NA,NA,NA,NA,NA
Brazil,1999,All genders,46,NA,NA,NA,NA,NA
Brazil,2000,All genders,46,NA,NA,NA,NA,NA
Brazil,2001,All genders,46,NA,NA,NA,NA,NA
Brazil,2002,All genders,46,NA,NA,NA,NA,NA
Brazil,2003,All genders,46,NA,NA,NA,NA,NA
Brazil,2004,All genders,46,NA,NA,NA,NA,NA
Brazil,2005,All genders,46,NA,NA,NA,NA,NA
Brazil,2006,All genders,46,NA,NA,NA,NA,NA
Brazil,2007,All genders,46,NA,NA,NA,NA,NA
Brazil,2008,All genders,46,NA,NA,NA,NA,NA
Brazil,2009,All genders,46,NA,NA,NA,NA,NA
Brazil,2010,All genders,46,NA,NA,NA,NA,NA
Brazil,2011,All genders,46,NA,NA,NA,NA,NA
Brazil,2012,All genders,46,NA,NA,NA,NA,NA
Brazil,2013,All genders,46,NA,NA,NA,NA,NA
Brazil,2014,All genders,46,NA,NA,NA,NA,NA
Brazil,2015,All genders,46,NA,NA,NA,NA,NA
Brazil,2016,All genders,46,NA,NA,NA,NA,NA
Brazil,2017,All genders,46,NA,NA,NA,NA,NA
Brazil,2018,All genders,46,NA,NA,NA,NA,NA
Brazil,1985,Female,46,NA,NA,NA,NA,NA
Brazil,1986,Female,46,NA,NA,NA,NA,NA
Brazil,1987,Female,46,NA,NA,NA,NA,NA
Brazil,1988,Female,46,NA,NA,NA,NA,NA
Brazil,1989,Female,46,NA,NA,NA,NA,NA
Brazil,1990,Female,46,NA,NA,NA,NA,NA
Brazil,1991,Female,46,NA,NA,NA,NA,NA
Brazil,1992,Female,46,NA,NA,NA,NA,NA
Brazil,1993,Female,46,NA,NA,NA,NA,NA
Brazil,1994,Female,46,NA,NA,NA,NA,NA
Brazil,1995,Female,46,NA,NA,NA,NA,NA
Brazil,1996,Female,46,NA,NA,NA,NA,NA
Brazil,1997,Female,46,NA,NA,NA,NA,NA
Brazil,1998,Female,46,NA,NA,NA,NA,NA
Brazil,1999,Female,46,NA,NA,NA,NA,NA
Brazil,2000,Female,46,NA,NA,NA,NA,NA
Brazil,2001,Female,46,NA,NA,NA,NA,NA
Brazil,2002,Female,46,NA,NA,NA,NA,NA
Brazil,2003,Female,46,NA,NA,NA,NA,NA
Brazil,2004,Female,46,NA,NA,NA,NA,NA
Brazil,2005,Female,46,NA,NA,NA,NA,NA
Brazil,2006,Female,46,NA,NA,NA,NA,NA
Brazil,2007,Female,46,NA,NA,NA,NA,NA
Brazil,2008,Female,46,NA,NA,NA,NA,NA
Brazil,2009,Female,46,NA,NA,NA,NA,NA
Brazil,2010,Female,46,NA,NA,NA,NA,NA
Brazil,2011,Female,46,NA,NA,NA,NA,NA
Brazil,2012,Female,46,NA,NA,NA,NA,NA
Brazil,2013,Female,46,NA,NA,NA,NA,NA
Brazil,2014,Female,46,NA,NA,NA,NA,NA
Brazil,2015,Female,46,NA,NA,NA,NA,NA
Brazil,2016,Female,46,NA,NA,NA,NA,NA
Brazil,2017,Female,46,NA,NA,NA,NA,NA
Brazil,2018,Female,46,NA,NA,NA,NA,NA
Brazil,1985,Male,46,NA,NA,NA,NA,NA
Brazil,1986,Male,46,NA,NA,NA,NA,NA
Brazil,1987,Male,46,NA,NA,NA,NA,NA
Brazil,1988,Male,46,NA,NA,NA,NA,NA
Brazil,1989,Male,46,NA,NA,NA,NA,NA
Brazil,1990,Male,46,NA,NA,NA,NA,NA
Brazil,1991,Male,46,NA,NA,NA,NA,NA
Brazil,1992,Male,46,NA,NA,NA,NA,NA
Brazil,1993,Male,46,NA,NA,NA,NA,NA
Brazil,1994,Male,46,NA,NA,NA,NA,NA
Brazil,1995,Male,46,NA,NA,NA,NA,NA
Brazil,1996,Male,46,NA,NA,NA,NA,NA
Brazil,1997,Male,46,NA,NA,NA,NA,NA
Brazil,1998,Male,46,NA,NA,NA,NA,NA
Brazil,1999,Male,46,NA,NA,NA,NA,NA
Brazil,2000,Male,46,NA,NA,NA,NA,NA
Brazil,2001,Male,46,NA,NA,NA,NA,NA
Brazil,2002,Male,46,NA,NA,NA,NA,NA
Brazil,2003,Male,46,NA,NA,NA,NA,NA
Brazil,2004,Male,46,NA,NA,NA,NA,NA
Brazil,2005,Male,46,NA,NA,NA,NA,NA
Brazil,2006,Male,46,NA,NA,NA,NA,NA
Brazil,2007,Male,46,NA,NA,NA,NA,NA
Brazil,2008,Male,46,NA,NA,NA,NA,NA
Brazil,2009,Male,46,NA,NA,NA,NA,NA
Brazil,2010,Male,46,NA,NA,NA,NA,NA
Brazil,2011,Male,46,NA,NA,NA,NA,NA
Brazil,2012,Male,46,NA,NA,NA,NA,NA
Brazil,2013,Male,46,NA,NA,NA,NA,NA
Brazil,2014,Male,46,NA,NA,NA,NA,NA
Brazil,2015,Male,46,NA,NA,NA,NA,NA
Brazil,2016,Male,46,NA,NA,NA,NA,NA
Brazil,2017,Male,46,NA,NA,NA,NA,NA
Brazil,2018,Male,46,NA,NA,NA,NA,NA
Brazil,1985,All genders,47,NA,NA,NA,NA,NA
Brazil,1986,All genders,47,NA,NA,NA,NA,NA
Brazil,1987,All genders,47,NA,NA,NA,NA,NA
Brazil,1988,All genders,47,NA,NA,NA,NA,NA
Brazil,1989,All genders,47,NA,NA,NA,NA,NA
Brazil,1990,All genders,47,NA,NA,NA,NA,NA
Brazil,1991,All genders,47,NA,NA,NA,NA,NA
Brazil,1992,All genders,47,NA,NA,NA,NA,NA
Brazil,1993,All genders,47,NA,NA,NA,NA,NA
Brazil,1994,All genders,47,NA,NA,NA,NA,NA
Brazil,1995,All genders,47,NA,NA,NA,NA,NA
Brazil,1996,All genders,47,NA,NA,NA,NA,NA
Brazil,1997,All genders,47,NA,NA,NA,NA,NA
Brazil,1998,All genders,47,NA,NA,NA,NA,NA
